area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
関東,神社,愛宕神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s30781/    ,巡る,    東京都港区愛宕1-5-3[地図],    【地下鉄】東京メトロ日比谷線神谷町駅から徒歩5分。東京メトロ銀座線虎ノ門駅から徒歩8分,    参拝は終日可能    授与所9:00～16:00,    なし,, 03-3431-0327,
東京都,神社,愛宕神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0313s30781/    ,巡る,    東京都港区愛宕1-5-3[地図],    【地下鉄】東京メトロ日比谷線神谷町駅から徒歩5分。東京メトロ銀座線虎ノ門駅から徒歩8分,    参拝は終日可能    授与所9:00～16:00,    なし,, 03-3431-0327,
甲信越,神社,妙見神社,天正年間創建の古社,https://www.walkerplus.com/spot/ar0415s75629/    ,巡る,    新潟県長岡市妙見町[地図],    【電車】JR越後滝谷駅から徒歩40分 【車】関越自動車道小千谷ICから約20分,    参拝自由,    なし,参拝料 無料,,
新潟県,神社,妙見神社,天正年間創建の古社,https://www.walkerplus.com/spot/ar0415s75629/    ,巡る,    新潟県長岡市妙見町[地図],    【電車】JR越後滝谷駅から徒歩40分 【車】関越自動車道小千谷ICから約20分,    参拝自由,    なし,参拝料 無料,,
関東,神社,海南神社,海の男たちからの信仰が篤い海上安全の神,https://www.walkerplus.com/spot/ar0314s30789/    ,巡る,    神奈川県三浦市三崎4-12-11[地図],    【電車】京浜急行三崎口駅から三崎港行バス約15分、終点から徒歩1分,    終日開放    御祈祷、授与所(お神札、お守り等)8:00頃～17:00頃,    なし,入場無料。, 046-881-3038,
神奈川県,神社,海南神社,海の男たちからの信仰が篤い海上安全の神,https://www.walkerplus.com/spot/ar0314s30789/    ,巡る,    神奈川県三浦市三崎4-12-11[地図],    【電車】京浜急行三崎口駅から三崎港行バス約15分、終点から徒歩1分,    終日開放    御祈祷、授与所(お神札、お守り等)8:00頃～17:00頃,    なし,入場無料。, 046-881-3038,
九州,神社,鵜戸神宮,安産・育児・縁結の神,https://www.walkerplus.com/spot/ar1045s30813/    ,巡る,    宮崎県日南市宮浦3232[地図],    【バス】JR油津駅から宮崎交通バスで20分、鵜戸神宮下車徒歩10分 【車】宮崎自動車道宮崎ICから約45分,    4～9月6:00～19:00、10～3月7:00～18:00。年末年始12月31日7:00～18:00、22:00～1月1日19:00、1月2・3日6:00～19:00    新型コロナウイルス感染状況によっては変更あり,    なし,入場無料。, 0987-29-1001,
宮崎県,神社,鵜戸神宮,安産・育児・縁結の神,https://www.walkerplus.com/spot/ar1045s30813/    ,巡る,    宮崎県日南市宮浦3232[地図],    【バス】JR油津駅から宮崎交通バスで20分、鵜戸神宮下車徒歩10分 【車】宮崎自動車道宮崎ICから約45分,    4～9月6:00～19:00、10～3月7:00～18:00。年末年始12月31日7:00～18:00、22:00～1月1日19:00、1月2・3日6:00～19:00    新型コロナウイルス感染状況によっては変更あり,    なし,入場無料。, 0987-29-1001,
四国,神社,金刀比羅宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0937s05166/    ,巡る,    香川県仲多度郡琴平町892-1[地図],    JR琴平駅より石段上り口まで徒歩20分,    参拝時間、授与所の開所時間は9:00〜16:00まで    正月期間の時間は公式サイトにて要確認,    なし,御祈祷料5000円から。博物館施設 大人800円 中人(大学生・高校生)400円 中学生以下 無料, 0877-75-2121,
香川県,神社,金刀比羅宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0937s05166/    ,巡る,    香川県仲多度郡琴平町892-1[地図],    JR琴平駅より石段上り口まで徒歩20分,    参拝時間、授与所の開所時間は9:00〜16:00まで    正月期間の時間は公式サイトにて要確認,    なし,御祈祷料5000円から。博物館施設 大人800円 中人(大学生・高校生)400円 中学生以下 無料, 0877-75-2121,
東海,神社,矢奈比賣神社(見付天神),「見付のお天神様」として崇敬される,https://www.walkerplus.com/spot/ar0622s30486/    ,巡る,    静岡県磐田市見付1114‐2[地図],    【車】東名高速道路磐田ICから約7分,    終日開放    社務所8:30～16:30。年末8:30～16:30、年始8:00～17:30※正月三が日まで,    なし,入場無料。, 0538-32-5298,
静岡県,神社,矢奈比賣神社(見付天神),「見付のお天神様」として崇敬される,https://www.walkerplus.com/spot/ar0622s30486/    ,巡る,    静岡県磐田市見付1114‐2[地図],    【車】東名高速道路磐田ICから約7分,    終日開放    社務所8:30～16:30。年末8:30～16:30、年始8:00～17:30※正月三が日まで,    なし,入場無料。, 0538-32-5298,
東海,神社,尾鷲神社,天下の奇祭・ヤーヤ祭りで知られる東紀州の神社,https://www.walkerplus.com/spot/ar0624s30533/    ,巡る,    三重県尾鷲市北浦町12-5[地図],    【電車】JR尾鷲駅から徒歩約15分 【車】紀勢自動車道尾鷲北ICから約5分または熊野尾鷲道路尾鷲南ICから国道42号経由で約10分,    参拝自由(24時間開放)。授与所は9:00～16:00まで    年末年始：1月1日・2日は7:00～17:00頃。3日は8:00～16:00頃,,入場無料。, 0597-22-1486 尾鷲神社,
三重県,神社,尾鷲神社,天下の奇祭・ヤーヤ祭りで知られる東紀州の神社,https://www.walkerplus.com/spot/ar0624s30533/    ,巡る,    三重県尾鷲市北浦町12-5[地図],    【電車】JR尾鷲駅から徒歩約15分 【車】紀勢自動車道尾鷲北ICから約5分または熊野尾鷲道路尾鷲南ICから国道42号経由で約10分,    参拝自由(24時間開放)。授与所は9:00～16:00まで    年末年始：1月1日・2日は7:00～17:00頃。3日は8:00～16:00頃,,入場無料。, 0597-22-1486 尾鷲神社,
尾鷲駅(三重県),神社,尾鷲神社,天下の奇祭・ヤーヤ祭りで知られる東紀州の神社,https://www.walkerplus.com/spot/ar0624s30533/    ,巡る,    三重県尾鷲市北浦町12-5[地図],    【電車】JR尾鷲駅から徒歩約15分 【車】紀勢自動車道尾鷲北ICから約5分または熊野尾鷲道路尾鷲南ICから国道42号経由で約10分,    参拝自由(24時間開放)。授与所は9:00～16:00まで    年末年始：1月1日・2日は7:00～17:00頃。3日は8:00～16:00頃,,入場無料。, 0597-22-1486 尾鷲神社,
甲信越,神社,眞田神社,真田氏や仙石氏の歴代城主を合祀・改名した神社,https://www.walkerplus.com/spot/ar0420s202088/    ,巡る,    長野県上田市二の丸1-12[地図],    【電車】JR上田駅から徒歩12分／まちなか循環バス「ぐるっと上田丸」公園市役所前停留所下車、徒歩4分／JR上田駅からタクシーで約5分 【車】上信越自動車道上田菅平ICから約15分,,    無休,, 0268-22-7302,
長野県,神社,眞田神社,真田氏や仙石氏の歴代城主を合祀・改名した神社,https://www.walkerplus.com/spot/ar0420s202088/    ,巡る,    長野県上田市二の丸1-12[地図],    【電車】JR上田駅から徒歩12分／まちなか循環バス「ぐるっと上田丸」公園市役所前停留所下車、徒歩4分／JR上田駅からタクシーで約5分 【車】上信越自動車道上田菅平ICから約15分,,    無休,, 0268-22-7302,
上田駅(長野県),神社,眞田神社,真田氏や仙石氏の歴代城主を合祀・改名した神社,https://www.walkerplus.com/spot/ar0420s202088/    ,巡る,    長野県上田市二の丸1-12[地図],    【電車】JR上田駅から徒歩12分／まちなか循環バス「ぐるっと上田丸」公園市役所前停留所下車、徒歩4分／JR上田駅からタクシーで約5分 【車】上信越自動車道上田菅平ICから約15分,,    無休,, 0268-22-7302,
中国,神社,防府天満宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s30641/    ,巡る,    山口県防府市松崎町14-1[地図],    【電車】JR防府駅から徒歩20分 【車】山陽自動車道防府東ICから約20分,    6:00～20:00    授与所は8:00～20:00、1月1日0:00～、1月2日22:00,,有料。 拝観料は歴史館・お茶室 「芳松庵」ともに 大人500円。高校生以下無料(歴史館のみ), 0835-23-7700,
山口県,神社,防府天満宮,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s30641/    ,巡る,    山口県防府市松崎町14-1[地図],    【電車】JR防府駅から徒歩20分 【車】山陽自動車道防府東ICから約20分,    6:00～20:00    授与所は8:00～20:00、1月1日0:00～、1月2日22:00,,有料。 拝観料は歴史館・お茶室 「芳松庵」ともに 大人500円。高校生以下無料(歴史館のみ), 0835-23-7700,
東北,神社,櫻岡大神宮,桜の名所としても知られる神社,https://www.walkerplus.com/spot/ar0204s30265/    ,巡る,    宮城県仙台市青葉区桜ヶ岡公園1-1[地図],    【電車】地下鉄東西線大町西公園駅西1出口から徒歩1分,    御朱印頒布所開設時間9:00～16:00,,入場無料。, 022-222-6826 櫻岡大神宮,
宮城県,神社,櫻岡大神宮,桜の名所としても知られる神社,https://www.walkerplus.com/spot/ar0204s30265/    ,巡る,    宮城県仙台市青葉区桜ヶ岡公園1-1[地図],    【電車】地下鉄東西線大町西公園駅西1出口から徒歩1分,    御朱印頒布所開設時間9:00～16:00,,入場無料。, 022-222-6826 櫻岡大神宮,
大町西公園駅(宮城県),神社,櫻岡大神宮,桜の名所としても知られる神社,https://www.walkerplus.com/spot/ar0204s30265/    ,巡る,    宮城県仙台市青葉区桜ヶ岡公園1-1[地図],    【電車】地下鉄東西線大町西公園駅西1出口から徒歩1分,    御朱印頒布所開設時間9:00～16:00,,入場無料。, 022-222-6826 櫻岡大神宮,
国際センター駅(宮城県),神社,櫻岡大神宮,桜の名所としても知られる神社,https://www.walkerplus.com/spot/ar0204s30265/    ,巡る,    宮城県仙台市青葉区桜ヶ岡公園1-1[地図],    【電車】地下鉄東西線大町西公園駅西1出口から徒歩1分,    御朱印頒布所開設時間9:00～16:00,,入場無料。, 022-222-6826 櫻岡大神宮,
青葉通一番町駅(宮城県),神社,櫻岡大神宮,桜の名所としても知られる神社,https://www.walkerplus.com/spot/ar0204s30265/    ,巡る,    宮城県仙台市青葉区桜ヶ岡公園1-1[地図],    【電車】地下鉄東西線大町西公園駅西1出口から徒歩1分,    御朱印頒布所開設時間9:00～16:00,,入場無料。, 022-222-6826 櫻岡大神宮,
北海道,神社,西野神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s30750/    ,巡る,    北海道札幌市西区平和1条3-1-1[地図],    【バス】市営地下鉄発寒南駅からジェイ･アール北海道バス西野平和線、平和の滝入口行で約20分、平和1丁目3条下車徒歩すぐ,    終日開放    授与所9:00～16:30,    なし,入場無料。 お札やお守りなどの授与品、御祈祷の料金などはいずれも非課税, 011-661-8880,
北海道,神社,西野神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0101s30750/    ,巡る,    北海道札幌市西区平和1条3-1-1[地図],    【バス】市営地下鉄発寒南駅からジェイ･アール北海道バス西野平和線、平和の滝入口行で約20分、平和1丁目3条下車徒歩すぐ,    終日開放    授与所9:00～16:30,    なし,入場無料。 お札やお守りなどの授与品、御祈祷の料金などはいずれも非課税, 011-661-8880,
甲信越,神社,穂高神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s200671/    ,巡る,    長野県安曇野市穂高6079[地図],    【電車】JR穂高駅から徒歩3分 【車】長野自動車道安曇野ICから約15分,    通常8:30～17:00    御船会館 拝観時間9:00～16:30(最終時間)休館日なし,,入場無料。 御船会館 拝観料 大人300円、高校生・中学生250円、小学生200円, 0263-82-2003 穂高神社,
長野県,神社,穂高神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s200671/    ,巡る,    長野県安曇野市穂高6079[地図],    【電車】JR穂高駅から徒歩3分 【車】長野自動車道安曇野ICから約15分,    通常8:30～17:00    御船会館 拝観時間9:00～16:30(最終時間)休館日なし,,入場無料。 御船会館 拝観料 大人300円、高校生・中学生250円、小学生200円, 0263-82-2003 穂高神社,
穂高駅(長野県),神社,穂高神社,混雑する時間の目安,https://www.walkerplus.com/spot/ar0420s200671/    ,巡る,    長野県安曇野市穂高6079[地図],    【電車】JR穂高駅から徒歩3分 【車】長野自動車道安曇野ICから約15分,    通常8:30～17:00    御船会館 拝観時間9:00～16:30(最終時間)休館日なし,,入場無料。 御船会館 拝観料 大人300円、高校生・中学生250円、小学生200円, 0263-82-2003 穂高神社,
甲信越,神社,湯澤神社,温泉街を見守る神社,https://www.walkerplus.com/spot/ar0420s198517/    ,巡る,    長野県下高井郡野沢温泉村大字豊郷[地図],    【電車】JR飯山駅から直通バス野沢温泉ライナーで約25分、野沢温泉下車徒歩5分 【車】上信越自動車道豊田飯山ICから国道117号、県道38号経由で約25分、さらに徒歩5分,,,入場無料。, 0269-85-3155 野沢温泉観光協会,
長野県,神社,湯澤神社,温泉街を見守る神社,https://www.walkerplus.com/spot/ar0420s198517/    ,巡る,    長野県下高井郡野沢温泉村大字豊郷[地図],    【電車】JR飯山駅から直通バス野沢温泉ライナーで約25分、野沢温泉下車徒歩5分 【車】上信越自動車道豊田飯山ICから国道117号、県道38号経由で約25分、さらに徒歩5分,,,入場無料。, 0269-85-3155 野沢温泉観光協会,
中国,神社,妖怪神社,2000年に創建された、妖怪たちのふるさと,https://www.walkerplus.com/spot/ar0831s389432/    ,巡る,    鳥取県境港市大正町62-1[地図],    【電車】JR境港駅から徒歩5分,    9:00～18:00    ※2020年9月現在、新型コロナウイルス感染症対策のため当面の間、短縮営業 10:00～17:00,    なし,入場無料。, 0859-47-0520,
鳥取県,神社,妖怪神社,2000年に創建された、妖怪たちのふるさと,https://www.walkerplus.com/spot/ar0831s389432/    ,巡る,    鳥取県境港市大正町62-1[地図],    【電車】JR境港駅から徒歩5分,    9:00～18:00    ※2020年9月現在、新型コロナウイルス感染症対策のため当面の間、短縮営業 10:00～17:00,    なし,入場無料。, 0859-47-0520,
境港駅(鳥取県),神社,妖怪神社,2000年に創建された、妖怪たちのふるさと,https://www.walkerplus.com/spot/ar0831s389432/    ,巡る,    鳥取県境港市大正町62-1[地図],    【電車】JR境港駅から徒歩5分,    9:00～18:00    ※2020年9月現在、新型コロナウイルス感染症対策のため当面の間、短縮営業 10:00～17:00,    なし,入場無料。, 0859-47-0520,
馬場崎町駅(鳥取県),神社,妖怪神社,2000年に創建された、妖怪たちのふるさと,https://www.walkerplus.com/spot/ar0831s389432/    ,巡る,    鳥取県境港市大正町62-1[地図],    【電車】JR境港駅から徒歩5分,    9:00～18:00    ※2020年9月現在、新型コロナウイルス感染症対策のため当面の間、短縮営業 10:00～17:00,    なし,入場無料。, 0859-47-0520,
九州,神社,榎原神社,縁結びの神様として親しまれている,https://www.walkerplus.com/spot/ar1045s30720/    ,巡る,    宮崎県日南市南郷町榎原甲1134-4[地図],    【電車】JR榎原駅から徒歩約10分 【車】宮崎道田野ICから約1時間,    【通常】8:00～17:00 【年末年始】12/31 8:00～1/1 17:00    12/31(火)の8:00から1月1日(水)の17:00まで開放,    なし,, 0987-31-1134 日南市観光案内所,
宮崎県,神社,榎原神社,縁結びの神様として親しまれている,https://www.walkerplus.com/spot/ar1045s30720/    ,巡る,    宮崎県日南市南郷町榎原甲1134-4[地図],    【電車】JR榎原駅から徒歩約10分 【車】宮崎道田野ICから約1時間,    【通常】8:00～17:00 【年末年始】12/31 8:00～1/1 17:00    12/31(火)の8:00から1月1日(水)の17:00まで開放,    なし,, 0987-31-1134 日南市観光案内所,
榎原駅(宮崎県),神社,榎原神社,縁結びの神様として親しまれている,https://www.walkerplus.com/spot/ar1045s30720/    ,巡る,    宮崎県日南市南郷町榎原甲1134-4[地図],    【電車】JR榎原駅から徒歩約10分 【車】宮崎道田野ICから約1時間,    【通常】8:00～17:00 【年末年始】12/31 8:00～1/1 17:00    12/31(火)の8:00から1月1日(水)の17:00まで開放,    なし,, 0987-31-1134 日南市観光案内所,
東海,絶景・景勝地,赤目四十八滝,混雑する時間の目安,https://www.walkerplus.com/spot/ar0624s44938/    ,巡る,    三重県名張市赤目町長坂[地図],    【電車】近畿日本鉄道大阪線赤目口駅から赤目滝行き三重交通バスで約10分、赤目滝下車【車】名阪国道上野ICから約40分,,,有料。 入山料 大人500円、子供250円、幼児無料, 0595-63-3004 赤目四十八滝管理センター,
三重県,絶景・景勝地,赤目四十八滝,混雑する時間の目安,https://www.walkerplus.com/spot/ar0624s44938/    ,巡る,    三重県名張市赤目町長坂[地図],    【電車】近畿日本鉄道大阪線赤目口駅から赤目滝行き三重交通バスで約10分、赤目滝下車【車】名阪国道上野ICから約40分,,,有料。 入山料 大人500円、子供250円、幼児無料, 0595-63-3004 赤目四十八滝管理センター,
中国,絶景・景勝地,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
山口県,絶景・景勝地,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
九州,絶景・景勝地,稲積水中鍾乳洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar1044s05580/    ,巡る,    大分県豊後大野市三重町中津留300[地図],    【電車】JR三重町駅から車で約20分 【車】東九州自動車道大分米良ICから約60分,    9:00～17:00    夏季は延長営業,    なし,有料。 入場料 大人1300円、中・高・大学生1000円、4歳～小学生700円。ペット入場料 500円, 0974-26-2468,
大分県,絶景・景勝地,稲積水中鍾乳洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar1044s05580/    ,巡る,    大分県豊後大野市三重町中津留300[地図],    【電車】JR三重町駅から車で約20分 【車】東九州自動車道大分米良ICから約60分,    9:00～17:00    夏季は延長営業,    なし,有料。 入場料 大人1300円、中・高・大学生1000円、4歳～小学生700円。ペット入場料 500円, 0974-26-2468,
関東,絶景・景勝地,袋田の滝,四季折々の表情が楽しめる、国名勝の滝,https://www.walkerplus.com/spot/ar0308s179567/    ,巡る,    茨城県久慈郡大子町大字袋田3-19[地図],    【電車】JR袋田駅から徒歩40分、タクシーで約10分。またはJR袋田駅からバスに乗り滝本下車徒歩10分 【車】常磐自動車道那珂ICから約60分,    8:00～18:00    11月から4月まで 9:00～17:00(イベント時変更あり),    なし,有料。 観瀑施設(袋田の滝トンネル)利用料 大人 300円 。小、中学生 150円, 0295-72-4036 袋田観瀑施設管理事務所,
茨城県,絶景・景勝地,袋田の滝,四季折々の表情が楽しめる、国名勝の滝,https://www.walkerplus.com/spot/ar0308s179567/    ,巡る,    茨城県久慈郡大子町大字袋田3-19[地図],    【電車】JR袋田駅から徒歩40分、タクシーで約10分。またはJR袋田駅からバスに乗り滝本下車徒歩10分 【車】常磐自動車道那珂ICから約60分,    8:00～18:00    11月から4月まで 9:00～17:00(イベント時変更あり),    なし,有料。 観瀑施設(袋田の滝トンネル)利用料 大人 300円 。小、中学生 150円, 0295-72-4036 袋田観瀑施設管理事務所,
東北,絶景・景勝地,龍泉洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar0203s129368/    ,巡る,    岩手県下閉伊郡岩泉町岩泉字神成1-1[地図],    【車】東北自動車道盛岡南ICから約120分,    10:00～16:00,    なし,有料。 入洞料大人(高校生以上)1100円、小中学生550円、幼児無料。支払いは現金、UCほか各種クレジットカード、nanaco、waon、Rpay、Debit、Applepay対応可, 0194-22-2566,
岩手県,絶景・景勝地,龍泉洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar0203s129368/    ,巡る,    岩手県下閉伊郡岩泉町岩泉字神成1-1[地図],    【車】東北自動車道盛岡南ICから約120分,    10:00～16:00,    なし,有料。 入洞料大人(高校生以上)1100円、小中学生550円、幼児無料。支払いは現金、UCほか各種クレジットカード、nanaco、waon、Rpay、Debit、Applepay対応可, 0194-22-2566,
九州,絶景・景勝地,皿倉山,北九州市内外を一望する大パノラマ展望,https://www.walkerplus.com/spot/ar1040s05812/    ,巡る,    福岡県北九州市八幡東区尾倉1481-1[地図],    【電車】JR八幡駅から徒歩25分、車で約5分 【車】(皿倉山ケーブルカー山麓駅まで)北九州高速道路大谷ランプから約5分,,    なし。ケーブルカーは点検・整備で火曜運休(祝日、7・8月、イベント開催日除く),入場無料。 ケーブルカー、スロープカー往復通し券大人1230円、小人620円, 093-671-4761 皿倉山ケーブルカー,
福岡県,絶景・景勝地,皿倉山,北九州市内外を一望する大パノラマ展望,https://www.walkerplus.com/spot/ar1040s05812/    ,巡る,    福岡県北九州市八幡東区尾倉1481-1[地図],    【電車】JR八幡駅から徒歩25分、車で約5分 【車】(皿倉山ケーブルカー山麓駅まで)北九州高速道路大谷ランプから約5分,,    なし。ケーブルカーは点検・整備で火曜運休(祝日、7・8月、イベント開催日除く),入場無料。 ケーブルカー、スロープカー往復通し券大人1230円、小人620円, 093-671-4761 皿倉山ケーブルカー,
東海,絶景・景勝地,赤目四十八滝,混雑する時間の目安,https://www.walkerplus.com/spot/ar0624s44938/    ,巡る,    三重県名張市赤目町長坂[地図],    【電車】近畿日本鉄道大阪線赤目口駅から赤目滝行き三重交通バスで約10分、赤目滝下車【車】名阪国道上野ICから約40分,,,有料。 入山料 大人500円、子供250円、幼児無料, 0595-63-3004 赤目四十八滝管理センター,
三重県,絶景・景勝地,赤目四十八滝,混雑する時間の目安,https://www.walkerplus.com/spot/ar0624s44938/    ,巡る,    三重県名張市赤目町長坂[地図],    【電車】近畿日本鉄道大阪線赤目口駅から赤目滝行き三重交通バスで約10分、赤目滝下車【車】名阪国道上野ICから約40分,,,有料。 入山料 大人500円、子供250円、幼児無料, 0595-63-3004 赤目四十八滝管理センター,
中国,絶景・景勝地,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
山口県,絶景・景勝地,火の山公園,彩り豊かなチューリップが咲き誇る公園,https://www.walkerplus.com/spot/ar0835s05442/    ,巡る,    山口県下関市みもすそ川町[地図],    【電車】JR下関駅からサンデン交通バス火の山国民宿舎行きで約15分 火の山ロープウエイ下車徒歩1分 【車】中国自動車道下関ICから約15分　※山頂部への乗り入れは火の山パークウェイを利用、11～2月は通行8:00～21:00(ゲート閉鎖22:30)、3～10月は通行8:00～22:00(ゲート閉鎖23:30),,    なし,入場無料。, 083-231-1933 下関市公園緑地課,
九州,絶景・景勝地,稲積水中鍾乳洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar1044s05580/    ,巡る,    大分県豊後大野市三重町中津留300[地図],    【電車】JR三重町駅から車で約20分 【車】東九州自動車道大分米良ICから約60分,    9:00～17:00    夏季は延長営業,    なし,有料。 入場料 大人1300円、中・高・大学生1000円、4歳～小学生700円。ペット入場料 500円, 0974-26-2468,
大分県,絶景・景勝地,稲積水中鍾乳洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar1044s05580/    ,巡る,    大分県豊後大野市三重町中津留300[地図],    【電車】JR三重町駅から車で約20分 【車】東九州自動車道大分米良ICから約60分,    9:00～17:00    夏季は延長営業,    なし,有料。 入場料 大人1300円、中・高・大学生1000円、4歳～小学生700円。ペット入場料 500円, 0974-26-2468,
関東,絶景・景勝地,袋田の滝,四季折々の表情が楽しめる、国名勝の滝,https://www.walkerplus.com/spot/ar0308s179567/    ,巡る,    茨城県久慈郡大子町大字袋田3-19[地図],    【電車】JR袋田駅から徒歩40分、タクシーで約10分。またはJR袋田駅からバスに乗り滝本下車徒歩10分 【車】常磐自動車道那珂ICから約60分,    8:00～18:00    11月から4月まで 9:00～17:00(イベント時変更あり),    なし,有料。 観瀑施設(袋田の滝トンネル)利用料 大人 300円 。小、中学生 150円, 0295-72-4036 袋田観瀑施設管理事務所,
茨城県,絶景・景勝地,袋田の滝,四季折々の表情が楽しめる、国名勝の滝,https://www.walkerplus.com/spot/ar0308s179567/    ,巡る,    茨城県久慈郡大子町大字袋田3-19[地図],    【電車】JR袋田駅から徒歩40分、タクシーで約10分。またはJR袋田駅からバスに乗り滝本下車徒歩10分 【車】常磐自動車道那珂ICから約60分,    8:00～18:00    11月から4月まで 9:00～17:00(イベント時変更あり),    なし,有料。 観瀑施設(袋田の滝トンネル)利用料 大人 300円 。小、中学生 150円, 0295-72-4036 袋田観瀑施設管理事務所,
東北,絶景・景勝地,龍泉洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar0203s129368/    ,巡る,    岩手県下閉伊郡岩泉町岩泉字神成1-1[地図],    【車】東北自動車道盛岡南ICから約120分,    10:00～16:00,    なし,有料。 入洞料大人(高校生以上)1100円、小中学生550円、幼児無料。支払いは現金、UCほか各種クレジットカード、nanaco、waon、Rpay、Debit、Applepay対応可, 0194-22-2566,
岩手県,絶景・景勝地,龍泉洞,混雑する時間の目安,https://www.walkerplus.com/spot/ar0203s129368/    ,巡る,    岩手県下閉伊郡岩泉町岩泉字神成1-1[地図],    【車】東北自動車道盛岡南ICから約120分,    10:00～16:00,    なし,有料。 入洞料大人(高校生以上)1100円、小中学生550円、幼児無料。支払いは現金、UCほか各種クレジットカード、nanaco、waon、Rpay、Debit、Applepay対応可, 0194-22-2566,
九州,絶景・景勝地,皿倉山,北九州市内外を一望する大パノラマ展望,https://www.walkerplus.com/spot/ar1040s05812/    ,巡る,    福岡県北九州市八幡東区尾倉1481-1[地図],    【電車】JR八幡駅から徒歩25分、車で約5分 【車】(皿倉山ケーブルカー山麓駅まで)北九州高速道路大谷ランプから約5分,,    なし。ケーブルカーは点検・整備で火曜運休(祝日、7・8月、イベント開催日除く),入場無料。 ケーブルカー、スロープカー往復通し券大人1230円、小人620円, 093-671-4761 皿倉山ケーブルカー,
福岡県,絶景・景勝地,皿倉山,北九州市内外を一望する大パノラマ展望,https://www.walkerplus.com/spot/ar1040s05812/    ,巡る,    福岡県北九州市八幡東区尾倉1481-1[地図],    【電車】JR八幡駅から徒歩25分、車で約5分 【車】(皿倉山ケーブルカー山麓駅まで)北九州高速道路大谷ランプから約5分,,    なし。ケーブルカーは点検・整備で火曜運休(祝日、7・8月、イベント開催日除く),入場無料。 ケーブルカー、スロープカー往復通し券大人1230円、小人620円, 093-671-4761 皿倉山ケーブルカー,
中国,絶景・景勝地,ときわ公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318373/    ,巡る,    山口県宇部市則貞3-4-1[地図],    【電車】JR新山口駅から宇部市営バスで約30分、ときわ公園入口下車すぐ。JR常盤駅から徒歩15分【車】山陽自動車道山口南ICから約30分または宇部ICから約15分。山口宇部道路宇部南ICから約5分,,    なし,入場無料。, 0836-54-0551 受付時間8:30～17:15,
山口県,絶景・景勝地,ときわ公園,混雑する時間の目安,https://www.walkerplus.com/spot/ar0835s318373/    ,巡る,    山口県宇部市則貞3-4-1[地図],    【電車】JR新山口駅から宇部市営バスで約30分、ときわ公園入口下車すぐ。JR常盤駅から徒歩15分【車】山陽自動車道山口南ICから約30分または宇部ICから約15分。山口宇部道路宇部南ICから約5分,,    なし,入場無料。, 0836-54-0551 受付時間8:30～17:15,
